Fixations_ID,Participant_ID,Image_ID,X Pos,Y Pos,Start Time,Stop Time,Duration,Samples in Fixation
69728,59,14,812,381,2216.846,2216.996,0.15,10
69824,59,14,818,461,2257.102,2257.185,0.083,6
69725,59,14,825,722,2216.063,2216.146,0.083,6
69754,59,14,825,731,2230.992,2231.292,0.3,19
69759,59,14,834,306,2232.142,2232.209,0.067,5
69785,59,14,835,158,2241.323,2241.423,0.1,7
69721,59,14,838,164,2213.631,2213.731,0.1,7
69786,59,14,840,135,2241.44,2241.573,0.133,9
69720,59,14,843,205,2213.331,2213.614,0.283,18
69726,59,14,844,702,2216.18,2216.396,0.216,14
69753,59,14,844,676,2230.743,2230.826,0.083,6
69758,59,14,849,342,2231.792,2232.092,0.3,19
69751,59,14,856,679,2230.126,2230.193,0.067,5
69752,59,14,865,679,2230.209,2230.359,0.15,10
69755,59,14,868,531,2231.475,2231.542,0.067,5
69823,59,14,873,418,2256.702,2256.769,0.067,5
69757,59,14,874,364,2231.675,2231.742,0.067,5
69756,59,14,876,378,2231.559,2231.659,0.1,7
69760,59,14,893,269,2232.342,2232.492,0.15,10
69826,59,14,896,699,2258.035,2258.152,0.117,8
69736,59,14,899,255,2222.512,2222.712,0.2,13
69816,59,14,899,235,2254.069,2254.152,0.083,6
69794,59,14,909,265,2245.255,2245.472,0.217,14
69817,59,14,909,219,2254.169,2254.235,0.066,5
69745,59,14,912,301,2227.41,2227.493,0.083,6
69795,59,14,925,274,2245.488,2245.555,0.067,5
69828,59,14,926,270,2259.035,2259.168,0.133,9
69761,59,14,937,264,2232.542,2232.625,0.083,6
69762,59,14,942,254,2232.642,2232.725,0.083,6
69827,59,14,992,309,2258.585,2258.901,0.316,20
69818,59,14,1019,233,2254.519,2254.635,0.116,8
69888,60,14,298,457,1955.988,1956.339,0.351,22
69850,60,14,349,669,1935.078,1935.178,0.1,7
69874,60,14,355,406,1948.307,1948.607,0.3,19
69877,60,14,376,742,1949.307,1949.54,0.233,15
69875,60,14,381,779,1948.824,1949.074,0.25,16
69876,60,14,400,750,1949.09,1949.24,0.15,10
69860,60,14,426,654,1940.61,1940.843,0.233,15
69887,60,14,498,534,1955.605,1955.738,0.133,9
69873,60,14,501,282,1947.857,1948.174,0.317,20
69880,60,14,506,536,1951.423,1952.289,0.866,53
69849,60,14,513,506,1934.661,1934.844,0.183,12
69859,60,14,523,508,1940.26,1940.41,0.15,10
69848,60,14,524,503,1934.494,1934.644,0.15,10
69889,60,14,556,733,1956.506,1956.639,0.133,9
69841,60,14,558,436,1931.762,1932.062,0.3,19
69890,60,14,569,747,1956.706,1957.172,0.466,29
69855,60,14,570,499,1937.477,1938.06,0.583,36
69861,60,14,573,761,1941.226,1941.343,0.117,8
69862,60,14,579,853,1941.676,1941.776,0.1,7
69851,60,14,583,631,1935.427,1935.511,0.084,6
69842,60,14,588,662,1932.378,1932.828,0.45,28
69834,60,14,595,691,1929.163,1929.246,0.083,6
69867,60,14,603,831,1944.925,1945.408,0.483,30
69879,60,14,616,649,1950.407,1950.673,0.266,17
69856,60,14,619,762,1938.16,1938.644,0.484,30
69843,60,14,623,651,1932.845,1932.928,0.083,6
69864,60,14,634,581,1941.993,1942.126,0.133,9
69863,60,14,635,608,1941.843,1941.96,0.117,8
69866,60,14,636,671,1943.342,1944.592,1.25,76
69878,60,14,663,677,1949.84,1950.39,0.55,34
69891,60,14,672,731,1957.322,1958.405,1.083,66
69885,60,14,677,413,1954.638,1954.738,0.1,7
69854,60,14,688,737,1936.477,1936.893,0.416,26
69837,60,14,689,712,1930.329,1930.512,0.183,12
69852,60,14,689,682,1935.811,1935.994,0.183,12
69853,60,14,689,755,1936.377,1936.444,0.067,5
69840,60,14,690,692,1931.329,1931.395,0.066,5
69872,60,14,690,447,1947.524,1947.641,0.117,8
69839,60,14,694,704,1930.862,1931.279,0.417,26
69838,60,14,696,663,1930.546,1930.812,0.266,17
69871,60,14,699,479,1947.358,1947.508,0.15,10
69865,60,14,705,698,1942.626,1942.909,0.283,18
69884,60,14,707,455,1954.472,1954.588,0.116,8
69869,60,14,715,771,1946.375,1946.708,0.333,21
69881,60,14,728,490,1952.456,1952.572,0.116,8
69836,60,14,729,729,1929.913,1930.312,0.399,25
69844,60,14,729,657,1933.145,1933.212,0.067,5
69835,60,14,735,796,1929.463,1929.563,0.1,7
69870,60,14,749,542,1947.058,1947.191,0.133,9
69882,60,14,751,480,1952.589,1952.939,0.35,22
69858,60,14,775,531,1939.91,1940.143,0.233,15
69846,60,14,785,457,1934.228,1934.311,0.083,6
69847,60,14,787,459,1934.328,1934.461,0.133,9
69845,60,14,799,473,1933.428,1933.645,0.217,14
69857,60,14,807,584,1939.277,1939.81,0.533,33
69868,60,14,813,831,1945.508,1946.041,0.533,33
69883,60,14,830,351,1953.172,1953.722,0.55,34
69886,60,14,896,183,1955.105,1955.371,0.266,17
68478,61,14,548,452,1563.619,1563.685,0.066,5
68474,61,14,603,469,1553.455,1553.521,0.066,5
68479,61,14,623,380,1565.502,1565.568,0.066,5
68472,61,14,672,409,1552.805,1552.888,0.083,6
68475,61,14,688,760,1554.354,1554.454,0.1,7
68481,61,14,688,369,1565.885,1565.951,0.066,5
68473,61,14,698,434,1553.371,1553.438,0.067,5
68480,61,14,701,372,1565.718,1565.785,0.067,5
68485,61,14,733,868,1584.396,1584.463,0.067,5
68486,61,14,738,839,1584.496,1584.563,0.067,5
68483,61,14,750,683,1572.416,1572.516,0.1,7
68476,61,14,758,635,1559.703,1559.803,0.1,7
68484,61,14,778,970,1574.266,1574.399,0.133,9
68477,61,14,786,688,1562.869,1562.952,0.083,6
68482,61,14,868,716,1569.467,1569.534,0.067,5
69110,62,14,358,581,2258.2,2258.283,0.083,6
69109,62,14,407,565,2258.017,2258.083,0.066,5
69131,62,14,415,375,2269.713,2269.829,0.116,8
69101,62,14,437,500,2251.101,2251.401,0.3,19
69130,62,14,450,189,2269.213,2269.346,0.133,9
69115,62,14,456,528,2260.183,2260.316,0.133,9
69116,62,14,456,517,2260.349,2260.466,0.117,8
69129,62,14,460,181,2269.13,2269.196,0.066,5
69114,62,14,489,511,2260.016,2260.116,0.1,7
69099,62,14,494,493,2250.568,2250.852,0.284,18
69093,62,14,502,509,2246.67,2246.786,0.116,8
69100,62,14,502,477,2250.885,2250.985,0.1,7
69104,62,14,512,468,2254.834,2255.235,0.401,25
69117,62,14,514,474,2260.583,2260.749,0.166,11
69107,62,14,518,463,2256.351,2256.551,0.2,13
69097,62,14,527,544,2249.335,2249.585,0.25,16
69122,62,14,549,472,2262.199,2262.932,0.733,45
69163,62,14,555,402,2294.723,2294.79,0.067,5
69161,62,14,563,522,2292.44,2292.507,0.067,5
69092,62,14,575,464,2245.72,2246.12,0.4,25
69098,62,14,594,595,2249.819,2250.235,0.416,26
69108,62,14,596,572,2257.117,2257.634,0.517,32
69121,62,14,618,508,2261.915,2262.065,0.15,10
69113,62,14,625,708,2259.483,2259.633,0.15,10
69134,62,14,652,592,2273.846,2274.212,0.366,23
69135,62,14,661,579,2274.279,2276.278,1.999,121
69145,62,14,662,539,2281.393,2281.51,0.117,8
69160,62,14,668,593,2291.191,2292.174,0.983,60
69112,62,14,673,633,2259.066,2259.183,0.117,8
69142,62,14,674,467,2280.377,2280.443,0.066,5
69143,62,14,678,469,2281.026,2281.11,0.084,6
69141,62,14,680,433,2280.194,2280.36,0.166,11
69091,62,14,684,572,2244.62,2245.437,0.817,50
69139,62,14,687,596,2277.078,2279.577,2.499,151
69124,62,14,691,544,2263.781,2266.93,3.149,190
69162,62,14,700,630,2292.757,2293.207,0.45,28
69159,62,14,702,545,2290.058,2290.907,0.849,52
69151,62,14,708,425,2284.059,2284.125,0.066,5
69123,62,14,709,505,2263.432,2263.698,0.266,17
69154,62,14,710,396,2287.691,2287.858,0.167,11
69155,62,14,710,419,2288.007,2288.241,0.234,15
69102,62,14,713,507,2251.901,2252.401,0.5,31
69132,62,14,713,491,2270.163,2270.229,0.066,5
69096,62,14,714,523,2247.686,2249.069,1.383,84
69120,62,14,716,501,2261.382,2261.632,0.25,16
69127,62,14,719,583,2267.547,2267.88,0.333,21
69152,62,14,721,424,2284.142,2284.692,0.55,34
69138,62,14,725,533,2276.861,2276.928,0.067,5
69106,62,14,728,511,2255.751,2256.018,0.267,17
69150,62,14,728,443,2283.692,2284.025,0.333,21
69119,62,14,729,541,2261.216,2261.349,0.133,9
69103,62,14,730,494,2253.267,2253.784,0.517,32
69105,62,14,731,536,2255.568,2255.685,0.117,8
69146,62,14,732,367,2282.259,2282.343,0.084,6
69094,62,14,734,468,2247.153,2247.22,0.067,5
69158,62,14,734,498,2289.157,2290.041,0.884,54
69166,62,14,734,587,2296.805,2296.905,0.1,7
69140,62,14,739,551,2279.777,2279.86,0.083,6
69164,62,14,739,606,2295.656,2295.789,0.133,9
69133,62,14,740,479,2270.296,2273.279,2.983,180
69147,62,14,750,295,2282.476,2282.543,0.067,5
69153,62,14,753,392,2285.258,2285.692,0.434,27
69156,62,14,754,338,2288.491,2288.557,0.066,5
69144,62,14,757,501,2281.21,2281.276,0.066,5
69157,62,14,759,453,2288.974,2289.057,0.083,6
69136,62,14,760,507,2276.478,2276.561,0.083,6
69118,62,14,764,555,2260.866,2261.166,0.3,19
69149,62,14,770,276,2283.259,2283.326,0.067,5
69137,62,14,772,482,2276.578,2276.695,0.117,8
69095,62,14,773,533,2247.403,2247.603,0.2,13
69090,62,14,779,422,2243.654,2244.054,0.4,25
69126,62,14,780,595,2267.347,2267.414,0.067,5
69128,62,14,789,438,2268.563,2268.696,0.133,9
69125,62,14,799,611,2267.147,2267.264,0.117,8
69165,62,14,814,452,2296.106,2296.173,0.067,5
69148,62,14,826,213,2282.643,2282.709,0.066,5
69111,62,14,959,637,2258.966,2259.033,0.067,5
67828,63,14,400,280,2504.98,2505.047,0.067,5
67801,63,14,409,520,2488.119,2488.319,0.2,13
67813,63,14,410,312,2493.034,2493.417,0.383,24
67859,63,14,410,824,2517.11,2517.227,0.117,8
67827,63,14,434,295,2504.847,2504.963,0.116,8
67846,63,14,445,469,2511.179,2511.362,0.183,12
67830,63,14,465,296,2505.431,2505.531,0.1,7
67829,63,14,488,282,2505.214,2505.414,0.2,13
67847,63,14,493,298,2511.545,2511.612,0.067,5
67848,63,14,494,586,2512.212,2512.345,0.133,9
67826,63,14,508,581,2504.314,2504.397,0.083,6
67816,63,14,525,344,2494.3,2494.417,0.117,8
67802,63,14,533,351,2488.702,2489.469,0.767,47
67808,63,14,535,328,2491.734,2491.835,0.101,7
67809,63,14,535,323,2491.851,2491.934,0.083,6
67840,63,14,549,255,2508.663,2508.73,0.067,5
67835,63,14,550,269,2506.297,2506.414,0.117,8
67834,63,14,552,273,2506.214,2506.28,0.066,5
67803,63,14,574,308,2489.502,2489.752,0.25,16
67825,63,14,588,569,2503.647,2504.147,0.5,31
67806,63,14,601,569,2490.868,2491.268,0.4,25
67800,63,14,610,382,2487.719,2487.786,0.067,5
67819,63,14,626,443,2499.532,2499.615,0.083,6
67839,63,14,633,264,2508.546,2508.613,0.067,5
67820,63,14,640,436,2499.632,2499.715,0.083,6
67821,63,14,658,437,2499.732,2501.031,1.299,79
67818,63,14,659,552,2498.349,2498.482,0.133,9
67807,63,14,662,544,2491.568,2491.635,0.067,5
67824,63,14,663,460,2502.598,2503.214,0.616,38
67805,63,14,666,480,2490.685,2490.752,0.067,5
67814,63,14,666,342,2493.701,2493.767,0.066,5
67798,63,14,667,445,2486.235,2486.802,0.567,35
67845,63,14,674,348,2510.846,2511.079,0.233,15
67857,63,14,677,507,2516.66,2516.76,0.1,7
67858,63,14,679,480,2516.777,2516.877,0.1,7
67817,63,14,687,428,2495.117,2497.982,2.865,173
67823,63,14,691,398,2502.314,2502.531,0.217,14
67833,63,14,693,232,2506.131,2506.197,0.066,5
67844,63,14,693,297,2510.646,2510.712,0.066,5
67855,63,14,694,404,2515.794,2515.877,0.083,6
67797,63,14,695,409,2485.369,2485.502,0.133,9
67838,63,14,703,241,2508.163,2508.496,0.333,21
67841,63,14,717,131,2509.729,2509.913,0.184,12
67856,63,14,717,393,2515.894,2516.31,0.416,26
67810,63,14,721,336,2492.201,2492.284,0.083,6
67831,63,14,724,272,2505.598,2505.748,0.15,10
67815,63,14,728,330,2493.917,2494.117,0.2,13
67804,63,14,729,424,2490.185,2490.652,0.467,29
67822,63,14,729,411,2501.614,2501.681,0.067,5
67842,63,14,735,119,2509.929,2510.096,0.167,11
67854,63,14,744,353,2514.544,2514.794,0.25,16
67811,63,14,745,329,2492.301,2492.484,0.183,12
67799,63,14,750,297,2487.268,2487.368,0.1,7
67851,63,14,755,583,2514.111,2514.178,0.067,5
67832,63,14,759,263,2505.798,2506.114,0.316,20
67843,63,14,765,113,2510.113,2510.329,0.216,14
67812,63,14,768,299,2492.518,2492.684,0.166,11
67852,63,14,768,594,2514.211,2514.361,0.15,10
67853,63,14,769,584,2514.378,2514.461,0.083,6
67849,63,14,816,471,2513.295,2513.378,0.083,6
67850,63,14,822,512,2513.428,2513.561,0.133,9
67836,63,14,848,238,2507.064,2507.83,0.766,47
67837,63,14,915,260,2507.847,2507.947,0.1,7
53939,64,14,266,461,2819.842,2820.125,0.283,18
53917,64,14,267,596,2811.677,2811.81,0.133,9
53938,64,14,268,471,2819.675,2819.825,0.15,10
53921,64,14,371,386,2813.243,2813.326,0.083,6
53906,64,14,372,570,2807.078,2807.278,0.2,13
53954,64,14,392,868,2825.34,2825.406,0.066,5
53932,64,14,394,727,2816.693,2816.859,0.166,11
53918,64,14,399,527,2812.01,2812.077,0.067,5
53916,64,14,409,463,2811.077,2811.493,0.416,26
53915,64,14,418,449,2810.944,2811.06,0.116,8
53922,64,14,452,397,2813.443,2813.709,0.266,17
53961,64,14,459,365,2827.206,2827.272,0.066,5
53960,64,14,462,387,2827.056,2827.189,0.133,9
53968,64,14,462,399,2829.972,2830.555,0.583,36
53962,64,14,465,346,2827.289,2827.389,0.1,7
53937,64,14,469,557,2819.342,2819.625,0.283,18
53901,64,14,473,439,2805.979,2806.228,0.249,16
53907,64,14,480,456,2807.412,2807.661,0.249,16
53945,64,14,486,424,2821.441,2821.641,0.2,13
53936,64,14,494,450,2818.859,2819.042,0.183,12
53951,64,14,507,516,2823.907,2824.207,0.3,19
53952,64,14,528,840,2824.657,2824.89,0.233,15
53946,64,14,529,539,2821.991,2822.474,0.483,30
53905,64,14,531,494,2806.912,2807.012,0.1,7
53950,64,14,535,518,2823.757,2823.824,0.067,5
53904,64,14,543,488,2806.778,2806.895,0.117,8
53947,64,14,545,495,2822.824,2823.29,0.466,29
53953,64,14,545,858,2824.906,2825.323,0.417,26
53934,64,14,550,773,2817.892,2818.092,0.2,13
53912,64,14,561,812,2809.427,2809.627,0.2,13
53935,64,14,566,595,2818.193,2818.293,0.1,7
53911,64,14,568,614,2808.844,2809.344,0.5,31
53933,64,14,578,693,2817.526,2817.642,0.116,8
53948,64,14,585,476,2823.307,2823.49,0.183,12
53910,64,14,597,465,2808.411,2808.711,0.3,19
53944,64,14,599,290,2821.291,2821.358,0.067,5
53969,64,14,600,610,2830.671,2830.805,0.134,9
53923,64,14,611,460,2814.009,2814.292,0.283,18
53920,64,14,612,444,2812.51,2813.093,0.583,36
53970,64,14,618,635,2830.888,2830.972,0.084,6
53940,64,14,623,420,2820.158,2820.408,0.25,16
53949,64,14,630,499,2823.507,2823.607,0.1,7
53966,64,14,633,597,2828.839,2828.905,0.066,5
53928,64,14,637,576,2815.527,2815.593,0.066,5
53943,64,14,642,412,2821.058,2821.125,0.067,5
53931,64,14,646,727,2816.493,2816.643,0.15,10
53967,64,14,647,660,2829.055,2829.872,0.817,50
53925,64,14,648,419,2814.827,2814.894,0.067,5
53900,64,14,652,637,2804.996,2805.679,0.683,42
53942,64,14,653,421,2820.975,2821.041,0.066,5
53929,64,14,656,632,2815.776,2815.876,0.1,7
53959,64,14,657,721,2826.356,2826.573,0.217,14
53926,64,14,662,423,2814.977,2815.043,0.066,5
53930,64,14,670,657,2815.893,2816.46,0.567,35
53955,64,14,673,761,2825.506,2825.573,0.067,5
53924,64,14,693,442,2814.527,2814.727,0.2,13
53965,64,14,699,560,2828.588,2828.688,0.1,7
53927,64,14,715,440,2815.176,2815.276,0.1,7
53964,64,14,728,537,2828.189,2828.522,0.333,21
53909,64,14,744,432,2808.311,2808.394,0.083,6
53908,64,14,750,388,2807.795,2808.294,0.499,31
53902,64,14,757,444,2806.312,2806.612,0.3,19
53919,64,14,758,546,2812.143,2812.443,0.3,19
53958,64,14,759,847,2825.923,2826.223,0.3,19
53971,64,14,764,402,2831.555,2831.771,0.216,14
53903,64,14,767,435,2806.662,2806.745,0.083,6
53956,64,14,775,730,2825.59,2825.706,0.116,8
53957,64,14,783,822,2825.79,2825.873,0.083,6
53913,64,14,787,448,2809.811,2810.111,0.3,19
53963,64,14,810,331,2827.606,2827.823,0.217,14
53914,64,14,812,294,2810.444,2810.61,0.166,11
53941,64,14,813,433,2820.608,2820.941,0.333,21
4935,66,14,383,467,2802.442,2803.925,1.483,90
4919,66,14,385,476,2795.493,2795.693,0.2,13
4921,66,14,388,449,2796.826,2796.976,0.15,10
4925,66,14,393,435,2798.825,2798.925,0.1,7
4874,66,14,395,502,2780.761,2780.861,0.1,7
4926,66,14,404,479,2798.942,2799.009,0.067,5
4922,66,14,408,451,2797.326,2797.392,0.066,5
4916,66,14,427,448,2794.61,2794.81,0.2,13
4841,66,14,433,465,2759.565,2759.781,0.216,14
4934,66,14,433,479,2802.141,2802.425,0.284,18
4910,66,14,440,473,2791.659,2792.259,0.6,37
4873,66,14,444,570,2780.495,2780.561,0.066,5
4886,66,14,448,517,2784.744,2784.827,0.083,6
4909,66,14,454,478,2791.509,2791.643,0.134,9
4893,66,14,478,485,2786.96,2787.527,0.567,35
4827,66,14,481,588,2753.265,2753.415,0.15,10
4853,66,14,484,478,2771.862,2772.012,0.15,10
4892,66,14,497,473,2786.843,2786.943,0.1,7
4911,66,14,498,469,2792.292,2792.542,0.25,16
4871,66,14,510,519,2779.612,2780.045,0.433,27
4822,66,14,522,504,2750.848,2751.532,0.684,42
4826,66,14,523,511,2752.815,2753.015,0.2,13
4912,66,14,523,485,2792.559,2793.109,0.55,34
4924,66,14,523,412,2798.642,2798.742,0.1,7
4923,66,14,531,411,2798.476,2798.626,0.15,10
4854,66,14,534,511,2772.278,2772.362,0.084,6
4868,66,14,535,507,2778.095,2778.395,0.3,19
4821,66,14,540,521,2749.765,2750.565,0.8,49
4855,66,14,542,513,2772.379,2772.446,0.067,5
4915,66,14,544,460,2794.493,2794.577,0.084,6
4872,66,14,546,532,2780.112,2780.245,0.133,9
4860,66,14,554,521,2773.595,2773.962,0.367,23
4859,66,14,555,531,2773.462,2773.578,0.116,8
4885,66,14,555,480,2784.261,2784.477,0.216,14
4936,66,14,563,492,2804.091,2804.174,0.083,6
4884,66,14,570,519,2783.977,2784.177,0.2,13
4861,66,14,572,494,2774.412,2775.045,0.633,39
4920,66,14,577,502,2795.759,2796.776,1.017,62
4875,66,14,581,481,2780.894,2781.144,0.25,16
4894,66,14,586,597,2787.61,2787.827,0.217,14
4865,66,14,587,531,2776.862,2776.996,0.134,9
4823,66,14,594,523,2751.598,2751.682,0.084,6
4888,66,14,597,547,2785.327,2785.744,0.417,26
4887,66,14,598,521,2785.194,2785.294,0.1,7
4828,66,14,599,623,2753.498,2753.814,0.316,20
4902,66,14,599,694,2790.06,2790.126,0.066,5
4918,66,14,601,463,2795.343,2795.459,0.116,8
4862,66,14,605,523,2775.311,2775.612,0.301,19
4863,66,14,606,551,2775.629,2775.945,0.316,20
4881,66,14,609,705,2782.511,2782.744,0.233,15
4903,66,14,609,681,2790.143,2790.209,0.066,5
4933,66,14,609,530,2802.042,2802.108,0.066,5
4876,66,14,610,491,2781.178,2781.278,0.1,7
4824,66,14,611,540,2751.698,2751.965,0.267,17
4864,66,14,617,602,2776.028,2776.628,0.6,37
4834,66,14,621,431,2755.514,2756.131,0.617,38
4840,66,14,622,493,2759.097,2759.515,0.418,26
4845,66,14,623,453,2761.931,2762.031,0.1,7
4842,66,14,629,483,2759.831,2760.047,0.216,14
4877,66,14,629,573,2781.461,2781.961,0.5,31
4937,66,14,632,582,2804.541,2804.724,0.183,12
4836,66,14,635,389,2756.948,2757.297,0.349,22
4880,66,14,635,698,2782.378,2782.494,0.116,8
4901,66,14,635,633,2789.643,2790.026,0.383,24
4820,66,14,638,534,2749.032,2749.499,0.467,29
4917,66,14,644,427,2794.843,2795.309,0.466,29
4866,66,14,646,591,2777.162,2777.246,0.084,6
4835,66,14,650,408,2756.598,2756.664,0.066,5
4844,66,14,652,596,2761.547,2761.697,0.15,10
4906,66,14,652,559,2790.726,2790.893,0.167,11
4849,66,14,655,675,2765.78,2765.846,0.066,5
4938,66,14,655,581,2804.758,2804.824,0.066,5
4848,66,14,659,674,2765.513,2765.613,0.1,7
4900,66,14,660,618,2789.493,2789.626,0.133,9
4847,66,14,662,660,2765.43,2765.497,0.067,5
4929,66,14,662,573,2801.142,2801.242,0.1,7
4837,66,14,664,358,2757.447,2757.897,0.45,28
4867,66,14,665,604,2777.262,2777.962,0.7,43
4931,66,14,666,517,2801.608,2801.675,0.067,5
4932,66,14,668,514,2801.692,2801.875,0.183,12
4852,66,14,671,617,2771.462,2771.529,0.067,5
4856,66,14,671,620,2772.629,2772.779,0.15,10
4846,66,14,672,597,2762.397,2765.347,2.95,178
4850,66,14,672,666,2765.93,2766.047,0.117,8
4838,66,14,673,506,2758.397,2758.53,0.133,9
4913,66,14,673,438,2793.276,2793.559,0.283,18
4940,66,14,673,508,2805.391,2805.574,0.183,12
4843,66,14,674,606,2760.531,2761.481,0.95,58
4878,66,14,674,655,2782.011,2782.078,0.067,5
4914,66,14,674,474,2794.059,2794.477,0.418,26
4904,66,14,675,548,2790.326,2790.426,0.1,7
4930,66,14,677,558,2801.259,2801.392,0.133,9
4905,66,14,679,530,2790.443,2790.676,0.233,15
4851,66,14,681,667,2766.063,2771.446,5.383,324
4907,66,14,683,609,2790.943,2791.126,0.183,12
4869,66,14,684,473,2778.495,2779.212,0.717,44
4879,66,14,684,677,2782.094,2782.328,0.234,15
4857,66,14,687,630,2772.795,2773.262,0.467,29
4908,66,14,690,622,2791.143,2791.426,0.283,18
4941,66,14,695,519,2805.591,2805.774,0.183,12
4832,66,14,696,500,2755.064,2755.131,0.067,5
4939,66,14,699,555,2804.958,2805.158,0.2,13
4829,66,14,717,546,2754.014,2754.148,0.134,9
4831,66,14,727,503,2754.448,2755.048,0.6,37
4889,66,14,729,513,2785.827,2786.127,0.3,19
4858,66,14,733,743,2773.278,2773.362,0.084,6
4830,66,14,734,554,2754.164,2754.431,0.267,17
4883,66,14,735,509,2783.577,2783.811,0.234,15
4928,66,14,737,1023,2800.842,2800.909,0.067,5
4825,66,14,745,509,2752.115,2752.781,0.666,41
4890,66,14,764,428,2786.277,2786.394,0.117,8
4833,66,14,767,476,2755.298,2755.414,0.116,8
4891,66,14,769,390,2786.427,2786.66,0.233,15
4882,66,14,775,688,2782.794,2783.228,0.434,27
4870,66,14,784,512,2779.228,2779.595,0.367,23
4895,66,14,786,591,2787.927,2788.11,0.183,12
4899,66,14,799,572,2789.31,2789.426,0.116,8
4896,66,14,800,599,2788.127,2788.427,0.3,19
4898,66,14,811,576,2789.11,2789.293,0.183,12
4839,66,14,845,498,2758.68,2759.047,0.367,23
4927,66,14,854,997,2799.992,2800.092,0.1,7
4897,66,14,876,597,2788.593,2788.843,0.25,16
20859,67,14,374,435,1829.422,1829.622,0.2,13
20806,67,14,376,578,1803.708,1803.808,0.1,7
20823,67,14,376,394,1813.707,1814.04,0.333,21
20858,67,14,378,452,1829.089,1829.355,0.266,17
20822,67,14,389,391,1813.54,1813.69,0.15,10
20848,67,14,390,586,1824.572,1824.972,0.4,25
20847,67,14,414,567,1824.272,1824.555,0.283,18
20811,67,14,427,548,1807.907,1808.224,0.317,20
20857,67,14,456,393,1828.755,1828.888,0.133,9
20830,67,14,461,468,1815.507,1815.79,0.283,18
20856,67,14,463,405,1828.538,1828.738,0.2,13
20807,67,14,490,429,1804.008,1804.091,0.083,6
20805,67,14,499,441,1803.391,1803.458,0.067,5
20834,67,14,500,506,1818.206,1818.356,0.15,10
20829,67,14,504,422,1815.323,1815.44,0.117,8
20862,67,14,508,908,1830.155,1830.255,0.1,7
20828,67,14,512,416,1815.223,1815.307,0.084,6
20835,67,14,515,447,1818.439,1819.189,0.75,46
20833,67,14,520,518,1818.123,1818.19,0.067,5
20849,67,14,534,394,1825.138,1825.472,0.334,21
20804,67,14,543,468,1802.475,1803.108,0.633,39
20860,67,14,547,458,1829.738,1829.838,0.1,7
20855,67,14,555,663,1828.422,1828.522,0.1,7
20861,67,14,566,475,1829.855,1829.938,0.083,6
20831,67,14,582,475,1816.99,1817.673,0.683,42
20832,67,14,583,526,1817.873,1818.023,0.15,10
20812,67,14,586,418,1808.59,1809.09,0.5,31
20853,67,14,592,466,1827.422,1827.505,0.083,6
20852,67,14,598,455,1827.305,1827.405,0.1,7
20854,67,14,601,598,1827.822,1828.189,0.367,23
20809,67,14,602,465,1806.024,1806.557,0.533,33
20863,67,14,604,454,1830.571,1830.788,0.217,14
20840,67,14,639,706,1821.639,1822.055,0.416,26
20813,67,14,642,413,1809.107,1809.34,0.233,15
20808,67,14,663,574,1804.891,1805.724,0.833,51
20837,67,14,669,534,1820.072,1820.289,0.217,14
20864,67,14,679,579,1831.121,1831.521,0.4,25
20814,67,14,684,477,1809.557,1809.807,0.25,16
20836,67,14,687,402,1819.523,1819.673,0.15,10
20824,67,14,693,383,1814.124,1814.357,0.233,15
20865,67,14,699,473,1831.705,1831.821,0.116,8
20810,67,14,702,426,1806.824,1807.49,0.666,41
20825,67,14,715,376,1814.373,1814.607,0.234,15
20815,67,14,722,436,1809.891,1810.341,0.45,28
20818,67,14,722,458,1811.024,1811.107,0.083,6
20820,67,14,728,392,1812.107,1812.274,0.167,11
20841,67,14,730,735,1822.172,1822.239,0.067,5
20817,67,14,736,456,1810.674,1810.991,0.317,20
20839,67,14,737,616,1821.306,1821.439,0.133,9
20844,67,14,740,460,1822.705,1822.789,0.084,7
20821,67,14,741,426,1812.307,1813.19,0.883,54
20816,67,14,743,452,1810.358,1810.658,0.3,19
20827,67,14,743,298,1814.973,1815.14,0.167,11
20838,67,14,746,573,1820.989,1821.239,0.25,16
20851,67,14,747,329,1826.788,1827.071,0.283,18
20826,67,14,748,341,1814.64,1814.957,0.317,20
20819,67,14,753,542,1811.291,1811.374,0.083,6
20842,67,14,758,742,1822.305,1822.455,0.15,10
20843,67,14,765,716,1822.489,1822.572,0.083,6
20850,67,14,794,396,1825.888,1826.588,0.7,43
20846,67,14,809,444,1823.522,1823.638,0.116,8
20845,67,14,859,607,1823.172,1823.239,0.067,5
31212,68,14,355,603,2608.552,2608.768,0.216,14
31196,68,14,388,744,2598.005,2598.122,0.117,8
31157,68,14,426,553,2573.129,2573.245,0.116,8
31206,68,14,436,669,2603.92,2604.037,0.117,8
31210,68,14,449,733,2607.369,2607.469,0.1,7
31211,68,14,474,548,2608.035,2608.202,0.167,11
31167,68,14,475,750,2578.644,2578.728,0.084,6
31169,68,14,475,698,2578.861,2578.961,0.1,7
31168,68,14,481,704,2578.744,2578.811,0.067,5
31173,68,14,485,464,2580.527,2580.827,0.3,19
31190,68,14,486,470,2590.974,2591.473,0.499,31
31204,68,14,487,466,2602.404,2602.72,0.316,20
31166,68,14,495,759,2578.528,2578.595,0.067,5
31112,68,14,500,468,2552.218,2552.285,0.067,5
31153,68,14,504,462,2571.046,2571.113,0.067,5
31178,68,14,509,453,2585.509,2585.842,0.333,21
